vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
32.5845,43.2168,7.97922,10631,-50,-50,1,-50,50,5,50,-50,5,50,50,38
49.0861,39.1135,0.883856,11622,-50,-50,4,-50,50,5,50,-50,6,50,50,56
-24.4201,32.6554,-2.52969,22236,-50,-50,9,-50,50,45,50,-50,9,50,50,16
39.3558,12.0153,7.92608,32438,-50,-50,12,-50,50,11,50,-50,27,50,50,48
-26.0024,7.60733,-7.81775,149,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.6538,-33.6563,-3.68225,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
47.6274,26.3352,-4.88321,136238,-50,-50,47,-50,50,63,50,-50,90,50,50,325
25.5937,-16.6368,3.81256,43,-99.9,-99.9,-1,-99.9,-99.9,-1,50,-50,2,-99.9,-99.9,-1
22.5367,-46.5873,-6.79878,159660,-50,-50,118,-50,50,59,50,-50,323,50,50,61
-15.3729,38.3546,4.22173,114999,-50,-50,53,-50,50,184,50,-50,59,50,50,73
-4.92623,-35.9948,-4.30131,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.1863,14.0326,7.47005,11293,-50,-50,7,-50,50,7,50,-50,7,50,50,13
3.11959,31.2633,9.83364,26,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.5938,-32.9569,6.76733,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
17.784,-0.845075,-1.91541,7053,-50,-50,3,-50,50,1,50,-50,7,50,50,7
-32.5155,-9.34615,-5.44442,51,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.7071,33.1832,1.70249,39199,-50,-50,20,-50,50,84,50,-50,24,50,50,24
-11.1484,13.7006,9.13896,55,-99.9,-99.9,-1,-99.9,-99.9,-1,50,-50,1,-99.9,-99.9,-1
33.2063,-27.1115,7.93684,57579,-50,-50,28,-50,50,26,50,-50,112,50,50,36
46.1962,-11.1966,-2.05694,64,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,50,50,1
25.3682,-21.0632,7.89053,14517,-50,-50,7,-50,50,10,50,-50,24,50,50,8
2.4573,33.6465,-0.300875,56961,-50,-50,27,-50,50,54,50,-50,28,50,50,56
